tic,date,close,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,temporal_feature_0,temporal_feature_1,temporal_feature_2,temporal_feature_3,temporal_feature_4,temporal_feature_5,temporal_feature_6,temporal_feature_7,temporal_feature_8,temporal_feature_9,temporal_feature_10,temporal_feature_11,temporal_feature_12,temporal_feature_13,temporal_feature_14,temporal_feature_15,temporal_feature_16,temporal_feature_17,temporal_feature_18,temporal_feature_19,temporal_feature_20,temporal_feature_21,temporal_feature_22,temporal_feature_23,temporal_feature_24,temporal_feature_25,temporal_feature_26,temporal_feature_27,temporal_feature_28,temporal_feature_29,temporal_feature_30,temporal_feature_31,temporal_feature_32,temporal_feature_33,temporal_feature_34,temporal_feature_35,temporal_feature_36,temporal_feature_37,temporal_feature_38,temporal_feature_39
601390.SH,2021-01-06,5.49,-0.05298923608511341,5.54704475969139,5.17395524030861,51.22828634368273,8.287050403083063,22.610257779673493,5.449666666666666,5.4656666666666665,-0.46768802,0.20959774,0.42455992,-0.124581516,1.3385067,-0.23126137,0.71941364,-0.05736264,-0.11086502,-0.25882226,-0.63914734,-0.7964478,0.6699645,-1.0104977,-1.2420828,0.46490765,-0.47186282,-0.00197791,-0.19966689,-0.9496016,-0.6501701,1.0622844,-0.53449124,-0.86913806,0.5077271,-0.86393565,0.29181948,-0.2363111,-0.044258565,0.24867922,0.61691946,1.5878875,-1.1542324,0.37744904,0.6988128,-1.1948718,-1.0365037,2.0320187,0.9054933,1.0628893
601390.SH,2021-01-07,5.4,-0.044328371038621306,5.5355354272495365,5.1774645727504645,48.28874727499564,-11.812768284019437,22.6102577796735,5.444,5.465166666666666,-0.809527,-0.7151507,1.4928974,-0.13783072,0.5751647,0.9089337,-0.16080421,-1.1746535,-0.48068947,-0.2545087,0.12927517,-0.72658443,0.5137965,-0.07265021,-0.16553739,0.7242738,-0.47510105,0.5359,-0.07999341,-0.628104,-0.99269116,0.5406228,-0.78454137,-0.34440222,0.2990437,-0.4763733,0.66586316,-0.4319322,0.4681921,0.11865861,-0.2641463,1.197248,0.37922156,0.3615963,1.3959163,-0.23325114,-0.24009264,0.78198075,-0.07635674,1.2647598
601390.SH,2021-01-08,5.45,-0.03304902240061569,5.533870443685115,5.178129556314885,49.93962261120657,19.357770054517793,25.756109060277733,5.440666666666667,5.466333333333333,-0.42918357,-0.668569,1.3936642,-0.085549966,0.9713092,0.40998062,0.023346541,-0.95810735,-0.5365077,-0.05453998,0.51800835,-0.7121499,0.40256366,-0.18032889,-0.54679674,0.5236081,-0.4000989,0.81251836,0.027775653,-0.84858114,-1.071337,0.50328636,-0.6829079,-0.26487556,0.16624291,-0.9716772,0.11284382,-0.9208163,0.38581473,0.43268254,-0.59729475,0.99414873,-0.15515003,0.32480106,1.1157162,-0.35461274,-0.34826767,1.59966,-0.18334614,0.7016095
601390.SH,2021-01-11,5.37,-0.030217065235220275,5.531310930835894,5.1776890691641055,47.433196794885625,-12.902412915190498,15.70102542810447,5.433000000000001,5.465999999999999,-0.6714188,-0.7645807,1.5718286,0.11907588,1.3271555,-0.15127125,0.19845963,-0.7362964,-0.92782235,-0.04309348,0.48329902,-0.9508301,0.55943626,-0.02608731,-0.55349225,0.24557789,-0.38820222,0.5195797,0.26941252,-0.59134966,-1.1539316,0.7189291,-0.94612426,-0.3837135,0.25838703,-0.9800274,0.36548093,-0.7246773,0.4648441,0.041912828,-0.56688625,0.97481847,-0.17590287,0.34405997,0.82415634,-0.13726361,-0.44658253,1.317464,-0.3681054,0.73031306
601390.SH,2021-01-12,5.45,-0.021272174974751756,5.532882279227176,5.177117720772823,50.027745336647804,-0.36495717955411366,15.701025428104472,5.426333333333333,5.467,-0.047462814,-0.13725422,1.4398705,-0.06594488,1.1395301,-0.4308363,0.33722332,-0.34706086,-0.44731113,0.008385157,1.0413638,-0.8118705,0.23223853,0.14007954,-0.5669931,0.34888256,-0.33852285,0.7124323,-0.2660912,-0.24880157,-1.0800277,0.7032283,-0.6827329,-0.17244901,0.34835398,-1.0529981,-0.23342325,-0.868087,0.52025855,0.31183693,-0.9871235,0.9696069,-0.5815531,0.4263891,1.1518809,0.28697294,-0.37236008,1.6855217,0.034019988,0.40927902
601390.SH,2021-01-13,5.66,0.0027304846307423247,5.588952833557571,5.144047166442429,55.93393116028218,119.57716794317832,41.52408763465578,5.425333333333333,5.4718333333333335,-0.32804084,-0.11407054,1.6708524,0.31180933,1.2634178,-0.9494017,0.46588957,-0.35499728,-0.82066345,-0.06455444,0.87359035,-1.1280239,0.30269843,0.14741124,-0.52456534,0.1377723,-0.24062449,0.36946186,-0.19705093,0.13139917,-1.0601493,0.9616039,-1.1376429,-0.13182218,0.45019802,-0.9088248,0.26080662,-0.5728364,0.6408595,-0.17020203,-0.54806024,1.0945672,-0.49505183,0.351756,0.9135356,0.69960934,-0.19525221,1.1612512,-0.107701585,0.6348552
601390.SH,2021-01-14,6.03,0.051020540052358676,5.77005255692408,5.02794744307592,63.744131313123184,313.17896172743934,58.424329232514246,5.433666666666666,5.482333333333334,-0.5877451,0.021038525,2.1986723,0.017064223,0.8186012,0.887909,0.0076706796,-0.7236687,-0.87554616,-0.123805866,0.96261,-0.37779945,0.29750532,0.6036171,0.65069765,0.7023298,-0.076826885,0.24726759,-0.2169422,0.09450985,-1.3474305,0.5335645,-1.0554335,-0.19968678,0.079289064,-0.2781657,0.44892588,-0.7803152,0.5325791,-0.34572697,-1.1189506,1.3541852,0.893876,0.49058238,1.5960902,0.7303147,-0.09181291,0.80883396,-0.36417383,1.2332971
601390.SH,2021-01-15,5.79,0.06912789925673213,5.827782316152264,5.0072176838477365,56.96883953960566,244.80489594386046,58.424329232514246,5.436333333333334,5.4896666666666665,-0.12311371,-0.37323222,2.456658,-0.2306859,-0.081820734,2.2210603,-0.7886724,-0.8180135,-0.32101542,0.46552992,2.1518452,0.08404416,-0.07308544,2.5284252,2.1979575,1.8505068,0.53834176,0.31731534,-0.14866754,0.56813824,-0.8209252,-0.7784347,-0.2815301,0.9764234,-0.03578563,-0.11935787,0.00500524,-0.60123026,1.3439496,-0.2358476,-1.4528832,-0.13653196,1.5285566,0.40557763,2.4387896,2.6279736,0.07696954,-0.14057781,-0.38731903,1.35911
601390.SH,2021-01-18,5.76,0.08013363197518242,5.868969998971242,4.994030001028758,56.19646129233493,159.51960493901746,47.59265639602017,5.44,5.495666666666667,-0.12356623,0.327353,2.4701886,-0.28273806,0.65572107,1.646463,-0.29867268,-0.054289468,-0.44975796,0.5112413,2.1794796,-0.10312894,-0.04317715,2.1009111,1.8049293,1.3460562,0.5988286,0.5978904,0.24991605,0.390105,-1.0166723,-0.9144468,-0.75654376,1.1059606,-0.602134,-0.5917385,-0.32074642,-0.97448295,0.8512635,-0.12871392,-1.6795199,-0.056508772,1.3232117,0.4587118,1.9564236,1.4238665,-0.13901368,0.5789184,-0.430766,0.98171955
601390.SH,2021-01-19,5.65,0.0790682244813734,5.8907421807811895,4.99425781921881,53.44782434573262,123.7569286145362,39.92280216201121,5.443,5.499666666666667,-0.1589742,0.6473237,2.3641806,-0.24476035,0.87208873,0.5347836,-0.22612986,0.49068525,-0.5497273,0.29155287,1.679786,-0.38581252,-0.062261865,1.956106,1.7078238,1.2751398,0.8027929,0.53962445,0.36312112,0.4494744,-0.8187487,-1.0469627,-1.1903964,1.2400793,-1.1285348,-0.676028,0.10750835,-0.73015773,0.6109036,-0.08162196,-1.612199,0.014626184,0.54845595,0.54311246,1.4664648,0.9664511,-0.11638374,0.51861054,-0.26062107,0.55183035
601390.SH,2021-01-20,5.65,0.07733244112318705,5.912711012911559,5.003288987088442,53.44782434573262,108.20543389760631,36.141455867488,5.447333333333333,5.504333333333333,-0.04192295,1.112402,1.7469076,-0.5433866,0.7179139,-0.054194793,0.057930518,0.8957372,-0.42854255,0.37015748,1.5341042,-0.5342035,-0.22440438,1.4164435,1.2418662,1.0733964,0.8232048,0.6069731,0.11452243,0.6539976,-0.68545705,-1.0620607,-1.2961838,1.1382868,-1.2399949,-0.75259334,-0.13208044,-0.6051316,0.13029073,-0.01846259,-1.5810472,0.26393905,-0.0834915,0.44444004,1.3237066,0.4098652,-0.13448565,0.7376323,-0.12962969,0.20307973
601390.SH,2021-01-21,5.6,0.07110261152776509,5.926453598747091,5.0145464012529075,52.20574164327561,68.98802008970118,26.40388132077073,5.451333333333333,5.507666666666667,0.082023375,1.1955118,1.3283223,-0.8001286,0.44079402,-0.17406063,0.021948954,0.8740883,-0.43598747,0.50348556,1.5550275,-0.6464124,-0.34448463,1.1711066,1.123966,1.1381167,0.74016273,0.4095266,0.022882573,0.6679255,-0.645105,-1.0432156,-1.3656905,1.068979,-1.2600522,-0.7220171,-0.27702314,-0.43080562,-0.044381276,-0.04028207,-1.7377324,0.33401453,0.004257068,0.36742324,1.169649,0.38657904,0.065711625,0.6822077,-0.015656827,0.11073106
601390.SH,2021-01-22,5.49,0.056636475958384835,5.928488486694049,5.032511513305951,49.58332285447365,30.528189684703033,22.88066805618707,5.452333333333333,5.509500000000001,-0.114365615,1.0815183,0.81115854,-0.9485453,0.33381015,-0.66488445,0.11377734,1.0412204,-0.7422119,0.3340451,1.6052165,-0.81762797,-0.28484243,0.38579902,0.47546214,1.0208004,0.36241972,0.46001402,0.067971736,0.9464106,-0.67817897,-0.76387465,-1.5184764,0.8599918,-1.1181058,-0.9194151,-0.13637678,0.03041323,-0.044799596,-0.19440939,-1.3865174,0.42549172,-0.32504678,-0.007865287,1.1215795,0.49058136,0.23787755,0.73924017,-0.27974364,0.11840875
601390.SH,2021-01-25,5.46,0.04226401674068381,5.928561000556087,5.048438999443913,48.89044041617352,11.5805508973068,17.067315932828873,5.4543333333333335,5.511,-0.096918724,1.2459043,0.38493854,-1.1123178,0.16231483,-0.88613236,0.31837183,1.0987996,-0.54889387,0.3157957,1.5443155,-0.8607,-0.44521978,-0.06847401,0.13196859,0.9426477,0.1405578,0.39755824,-0.20902012,1.0626695,-0.58925635,-0.5333187,-1.3355607,0.83101445,-1.0224193,-1.0837967,-0.44821653,0.19030122,-0.1501908,-0.15016551,-1.3009067,0.45295373,-0.35119036,-0.13162434,1.2040316,0.41712207,0.36699727,0.7546971,0.054528836,0.2643876
601390.SH,2021-01-26,5.46,0.030521901778203464,5.921520980138613,5.080479019861386,48.89044041617352,3.5988763949643356,15.895115466202448,5.455,5.5125,-0.14435633,1.4406823,0.36749157,-0.9135172,0.32976544,-1.1523204,0.715031,1.2904731,-0.22010672,0.16324164,1.3081098,-1.0082915,-0.48385027,-0.3366632,-0.2032407,0.78026015,-0.16936618,0.2827948,-0.47662926,1.3236023,-0.63127315,-0.13263781,-1.1469172,0.72149724,-0.79660004,-1.2598379,-0.41427258,0.4244712,0.09769959,-0.28238207,-0.9897007,0.3595015,-0.41444623,-0.22661224,1.4042785,0.72361237,0.47004348,0.4586069,0.46531993,0.5221677
601390.SH,2021-01-27,5.46,0.020974411117818725,5.912952628773779,5.113047371226221,48.89044041617352,18.17411044221525,19.348175374416808,5.4559999999999995,5.513166666666667,-0.24730217,1.3591652,0.06762935,-0.9830492,0.3341262,-1.209003,0.79978,1.3035368,-0.2129416,0.2775059,1.2255626,-1.0130503,-0.44029954,-0.5409809,-0.46259442,0.87196577,-0.3385597,0.13228047,-0.60936105,1.2731739,-0.74074286,0.05704744,-1.0706432,0.5229242,-0.67651,-1.3210471,-0.47781092,0.5619081,-0.011422981,-0.24309683,-0.9680398,0.4516301,-0.45340183,-0.32260486,1.3602053,0.75917023,0.5503921,0.55484736,0.7030712,0.67721385
601390.SH,2021-01-28,5.31,0.0012893467985124474,5.905416160230943,5.129583839769057,45.38025068454369,-55.232801685159124,4.44984048705416,5.453666666666666,5.511333333333334,-0.37307718,1.3715706,-0.1355022,-1.2261282,0.46468866,-0.9673092,0.95404524,1.4001385,0.005622378,0.34814686,1.2679348,-0.7049314,-0.2356018,-0.38443685,-0.45413747,0.72814304,-0.30022043,0.15133694,-0.58617675,1.2579864,-0.8329044,0.10635912,-0.94912994,0.2708154,-0.67202103,-1.1927981,-0.48929018,0.5103123,-0.28169352,-0.3871288,-0.90377724,0.49726537,-0.28996286,-0.29187733,1.6470739,0.46468648,0.21622452,0.7050129,0.93285465,0.86012095
601390.SH,2021-01-29,5.29,-0.015743559398079476,5.9038241970626855,5.133175802937315,44.935254952692304,-73.60769972415616,0.6491464456659136,5.449333333333333,5.508333333333334,0.07232689,1.4258746,-0.50566024,-1.2282302,0.6577158,-0.7003808,0.88564426,1.4712163,0.75686044,0.27845132,1.047165,-0.08944514,-0.35132366,-0.32954237,-0.3830976,0.3745898,-0.05603366,0.28656486,-0.568361,0.83868706,-0.38733882,-0.12142685,-0.65674937,0.42261449,-0.7771727,-1.0164834,-0.626495,0.14388484,-0.6464724,0.19943638,-1.0231181,0.5372641,-0.29184264,0.010097433,1.5449492,0.071894825,0.0024753828,1.4633756,1.1595474,0.48008114
601390.SH,2021-02-01,5.33,-0.025718131952126022,5.899543439442032,5.143456560557969,46.030201711208846,-63.258946205075574,0.6491464456659163,5.444333333333334,5.5055000000000005,-0.11833514,1.5922252,-0.5848086,-0.9444772,0.90700084,-1.2622023,1.1394494,1.6744567,0.8236979,0.11203986,0.64927125,-0.22028646,-0.46461475,-0.8596809,-0.7512556,0.008893179,-0.24449252,0.06912395,-0.60773146,0.8567039,-0.24005146,0.25507656,-0.65250903,0.24320272,-0.6126685,-1.0599363,-0.5000914,0.43999228,-0.6438458,0.18027397,-0.8250011,0.6961392,-0.6376027,-0.08712054,1.1039677,0.12459208,0.10451964,1.6508403,1.4376551,0.49426216
601390.SH,2021-02-02,5.35,-0.03164444227849028,5.898510918094425,5.146489081905573,46.57964065137091,-40.46762888893668,6.641801664990031,5.441666666666666,5.502166666666667,-0.42043915,1.4403901,-0.6650246,-0.8287316,1.0470678,-1.4549999,1.4239831,1.684687,0.64860266,0.15195006,0.28534055,-0.5518978,-0.40334085,-1.1988099,-1.2754427,-0.14383142,-0.42248333,-0.21200635,-0.50293523,0.6987049,-0.22488073,0.62330985,-0.59869444,-0.037171636,-0.29541776,-1.2003114,-0.39688405,0.70369506,-0.65276647,0.0611963,-0.4979063,0.8390184,-0.8684401,-0.21094933,0.95207226,0.08698782,0.010165211,1.8989578,1.7002898,0.75233567
601390.SH,2021-02-03,5.26,-0.043106429659221845,5.904842073612338,5.117157926387662,44.47202545597708,-73.27327647214986,0.004230507067984885,5.439000000000001,5.498166666666666,-0.771307,1.2003978,-0.71772,-0.8295378,0.9930509,-1.2099416,1.7545239,1.6816944,0.38714254,0.3222761,0.09615153,-0.8549751,-0.051371846,-1.4434994,-1.5111147,0.15306759,-0.45306,-0.29373178,-0.42024654,0.60757583,-0.5750097,0.8090338,-0.5397887,-0.4444396,-0.03760225,-1.4115525,-0.29361472,0.7949663,-0.4438901,0.14135955,-0.1886714,0.8988072,-1.0698773,-0.2215307,0.9535298,-0.1935702,-0.4846757,2.0395017,1.8027853,0.9464007
601390.SH,2021-02-04,5.26,-0.05159537783889245,5.910908757391633,5.097091242608366,44.47202545597709,-91.08906708672517,7.1992700507759775,5.436000000000001,5.4911666666666665,0.085512966,1.4810842,-0.637172,-0.5607917,0.8482122,-0.87877387,1.6804662,1.6670046,0.7442717,0.36853486,0.35605997,-0.6737659,-0.14777122,-1.1861281,-1.2085979,0.45061755,-0.25456798,-0.27351463,-0.61196816,0.36846507,-0.49077034,0.6854448,-0.22997457,-0.2201744,0.20119838,-1.4964699,-0.6403047,0.40242046,0.070365384,0.5169807,-0.191875,0.8373713,-1.4075078,0.1185897,1.0909916,-0.154105,-0.5773305,2.5794196,1.7026427,0.49586707
601390.SH,2021-02-05,5.28,-0.05606284005556983,5.914092880971355,5.076907119028647,45.06316878455089,-64.6737725997559,0.5621929407671566,5.435666666666666,5.4863333333333335,-0.3343152,1.15031,-0.52001125,-0.33295032,0.8646341,-1.1203172,1.6019944,1.5204893,0.55124843,0.1865736,-0.08694528,-0.91943353,-0.23042886,-1.4076642,-1.5579813,0.37772265,-0.37592444,-0.35935432,-0.5392345,0.24621645,-0.3501166,1.0439309,-0.30245203,-0.42282188,0.38421604,-1.4422206,-0.19965973,0.66063666,0.01937506,0.5054808,0.008440973,1.2157509,-1.571745,0.0020923242,0.76095426,-0.1373327,-0.5345812,2.7010438,1.8817545,0.6601071
601390.SH,2021-02-08,5.33,-0.05493549176315948,5.914989838798546,5.0720101612014545,46.53518401084376,-48.676705463594146,2.6589842073929155,5.4366666666666665,5.483833333333333,-0.69558996,0.60553,-0.51290065,-0.42915192,0.7982459,-1.099256,1.5507606,1.346412,-0.09263036,0.24064358,-0.19083217,-1.1453911,0.025124583,-1.4556679,-1.7682512,0.2518867,-0.40982294,-0.3161347,-0.2852991,0.051989708,-0.41135705,1.0964252,-0.3989501,-0.58373964,0.4664328,-1.5128951,-0.14567894,0.5625103,0.14752097,0.22255886,0.20406382,1.1025444,-1.6096369,-0.11679723,0.7239421,-0.40638313,-0.816644,2.537385,1.4987444,0.86964405
601390.SH,2021-02-09,5.38,-0.04943759219773103,5.9141648140447085,5.065835185955292,47.97718578797788,-37.96132063704406,3.7574572511949045,5.442333333333334,5.4805,-1.0571965,-0.4841074,-0.08091806,-0.63783735,0.6326159,-0.73632836,1.1179334,1.0141158,-0.5419914,0.21569082,-0.11196165,-1.1507249,0.3441278,-0.98196834,-1.793973,0.40261507,-0.29596546,0.10834143,0.06464905,0.02878409,-0.671249,0.8373839,-0.6077406,-0.5273576,0.31247228,-1.2528344,0.12283069,0.41393983,0.22073118,-0.010575099,0.30897263,0.90254474,-1.3312112,-0.25764874,0.9586007,-0.35422423,-1.0362049,2.1032112,1.2253923,1.2035592
601390.SH,2021-02-10,5.36,-0.04616217125960098,5.895050122322391,5.0549498776776085,47.447649568182364,-38.67141791333964,4.904598097885886,5.447,5.476333333333333,-1.2899802,-0.9886967,0.38212,-0.58438516,0.7366335,-0.4871428,0.88990575,0.9885183,-0.7447611,0.18920794,-0.12464371,-1.0454382,0.46033558,-0.5848603,-1.5215169,0.14421532,-0.10854215,0.16965757,0.34832743,0.018197829,-0.6476293,0.6942567,-0.89745945,-0.504228,0.15274,-1.0361773,0.439123,0.30767444,-0.07839814,-0.31313607,0.5902748,0.90290517,-0.88714075,-0.4237528,1.0211807,-0.5300356,-1.1348083,1.7344394,0.9170989,1.337206
601390.SH,2021-02-18,5.44,-0.03668812726238091,5.774420083078747,5.116579916921253,49.74295810413719,-3.522082283318581,14.68751679179604,5.4543333333333335,5.472833333333333,-0.85527384,-1.509964,0.899992,-0.6701039,0.4564326,-0.054207094,0.62525254,0.9646797,-0.58926123,0.17153132,0.554348,-0.8770789,0.320515,0.20780902,-1.2102212,0.21974209,0.24827783,0.79690236,0.478991,0.08727032,-0.82977635,0.22983986,-0.8807657,-0.029784327,0.036452264,-0.9892874,0.34464473,-0.009815275,0.31761158,-0.5089788,0.7220554,0.4501699,-0.88960683,-0.48143187,1.805924,-0.144592,-1.3560107,1.4439784,0.534171,1.3041798
601390.SH,2021-02-19,5.69,-0.008904324959574161,5.749826943370012,5.131173056629988,55.96107540695406,65.24949216073023,33.40338921414613,5.468333333333333,5.474,-0.76285416,-1.7356687,1.2627556,-0.9904556,-0.050325703,0.49194637,0.43755293,0.0426361,-0.8434728,0.62144613,0.9496516,-1.0386485,0.41697034,0.6306383,-0.7607411,0.525617,0.5005304,1.0071027,0.32043836,0.11798302,-0.95136195,0.14459161,-0.7565583,0.5094843,-0.10688463,-0.71899927,0.22903126,-0.2889693,0.7325779,-0.8924593,0.4886096,0.23567066,-0.4739165,-0.6052745,2.3850183,0.020061191,-1.3128204,0.75743896,0.11893436,1.2065194
601390.SH,2021-02-22,5.74,0.016953689094871827,5.744578074562637,5.134421925437365,57.06026991692972,147.09404884727314,45.604950599017926,5.484,5.476,-1.0417529,-1.5358073,1.8401577,-0.80350435,0.033466857,1.9987853,-0.33571813,-0.75112945,-0.8051042,0.80503756,1.1881891,-0.63034415,-0.08480877,1.3539361,0.7771798,1.1820257,0.69771,0.90360016,0.5969554,-0.46878764,-0.94179124,-0.30419546,-0.35675678,0.796153,-0.49601132,-0.205111,0.60907376,-0.65871626,0.8443447,-0.57734925,-0.79870313,0.36371323,1.0356398,-0.234774,2.2089336,0.54749894,-0.29447013,0.48818204,-0.96847427,1.033824
601390.SH,2021-02-23,5.68,0.03223328769485079,5.750695945965178,5.131304054034822,55.345427969800596,118.16558321486937,40.598332580147584,5.495666666666667,5.476,-0.6196922,-0.9236597,1.9249548,-0.97496456,0.06582378,2.4001997,-0.301446,-0.787889,-0.8135673,0.88350475,1.4967762,-0.3462801,0.06537098,1.4994384,1.2331934,1.2673185,1.2735747,1.0784461,0.78911954,-0.0824921,-0.99215305,-0.9026783,-0.22058107,1.083213,-0.8399625,-0.2818435,0.22446385,-1.2255973,0.95901847,-0.53835565,-0.80942357,0.012967306,1.3891592,-0.18236062,2.6901755,0.48806366,-0.45316374,0.12756376,-1.3853408,1.0068778
601390.SH,2021-02-24,5.67,0.043039431467542855,5.7546524891109385,5.12934751088906,55.060129454736824,66.66389002080957,28.7659286848379,5.501666666666667,5.475666666666667,-0.2807617,-0.8148744,1.8362671,-1.1228226,0.012365288,2.1079695,-0.21542262,-0.6404609,-0.65538883,0.92018086,1.5525743,-0.2855152,-0.00349938,1.4640796,1.1448275,1.2399036,1.4779043,1.3632374,0.77443916,0.13994424,-0.86936116,-1.0695177,-0.2698979,1.3872236,-0.9119788,-0.5546969,-0.086964525,-1.3511001,0.9661587,-0.5273899,-0.8491265,-0.15396489,1.049382,-0.3396953,2.9227872,0.5400217,-0.49961126,-0.07507281,-1.2666311,0.84447503
601390.SH,2021-02-25,5.91,0.07016060472002295,5.828437645490456,5.086562354509545,60.159088518975665,151.05154155223286,42.68701957881545,5.518666666666666,5.481333333333334,-0.014894611,-0.7100692,1.892823,-1.3279691,-0.1554188,1.5773263,-0.30825198,-0.6208781,-0.6830529,0.7727348,1.5693202,-0.21686445,-0.10628539,1.6298747,1.3735977,1.330349,1.7675389,1.3449861,0.34641555,0.43887803,-0.612066,-1.050478,-0.43984997,1.6740189,-0.9317793,-0.38031334,-0.01617732,-1.2310127,0.96696955,-0.64582515,-0.79648435,-0.0044735875,0.43894157,-0.38598794,3.0424538,0.9613506,-0.44245195,-0.49382508,-1.2354212,0.71998143
601390.SH,2021-02-26,5.71,0.07465542017743587,5.8561664328489025,5.080833567151099,54.79908554822641,77.82585065865527,34.36981939396361,5.527333333333333,5.483999999999999,-0.3793853,0.02376115,2.0581253,-1.316433,0.043642662,1.9349029,-0.11034164,-0.5229648,-0.8755602,0.72928417,1.639961,0.044968005,0.012290628,1.8498596,2.1122935,1.5191036,1.895971,0.92683476,0.16528174,0.75905734,-0.7302597,-0.980564,-0.49420047,1.3336397,-1.023673,-0.08015671,0.20499855,-1.2292682,0.6368577,-0.9722116,-0.8603481,0.365261,1.0605956,-0.2763562,3.190046,1.1477032,-0.572116,-0.6937235,-1.2600367,1.2621061
601390.SH,2021-03-01,5.81,0.08530343319760281,5.902572480582725,5.069427519417275,56.7903887982456,68.87983539274906,33.331338203153464,5.542,5.4875,0.056968722,0.37450042,1.4040904,-1.3311204,0.17605953,0.7630684,0.07185299,0.06972832,-0.5574881,0.72955155,1.3788589,0.07608717,-0.2387239,1.3776983,1.597483,1.2394205,1.7923294,1.0954708,-0.026682753,1.0064776,-0.5103821,-1.2062889,-0.822002,1.5325285,-1.2266372,-0.40466487,-0.30277687,-1.1289995,0.17532603,-0.67238486,-0.8706465,0.24950111,0.32632986,-0.45280185,2.848452,0.52201766,-0.5225033,-0.47042918,-0.8081796,0.6004415
601390.SH,2021-03-02,5.67,0.08150568347610765,5.920827331444045,5.072172668555956,53.3843069269581,52.013983866797986,33.331338203153464,5.549333333333333,5.487833333333333,-0.28788248,0.5776142,1.1909153,-1.4153366,0.24739079,0.24222448,0.039716855,0.3526805,-0.70724225,0.8737442,1.137575,-0.119091116,-0.34341803,1.4036584,1.5183012,1.1864374,1.6371077,0.9325107,0.23639548,1.0326257,-0.4530874,-1.1847619,-1.0114785,1.5454308,-1.3400253,-0.34478357,-0.14446184,-0.82467085,-0.16885729,-0.8813174,-0.91873163,0.25184917,0.41906616,-0.5953325,2.7266748,0.38670382,-0.37539464,-0.84517515,-0.58268774,0.65139484
601390.SH,2021-03-03,5.84,0.09116265240113464,5.966159166344615,5.064840833655384,56.650266574577216,79.51456306843099,36.15069768325612,5.5553333333333335,5.490333333333334,-0.03582693,0.8777624,0.60249555,-1.4353294,0.22271752,-0.17969243,0.23465447,0.6360124,-0.526039,0.9426881,1.0674105,-0.16409755,-0.43942016,1.0291816,1.1130478,0.8872055,1.4310297,0.7531637,-0.034751587,1.1651787,-0.35901985,-1.0401329,-1.0226672,1.423002,-1.1444373,-0.5861529,-0.5831752,-0.76662385,-0.24136902,-0.7948142,-0.87365717,0.22532354,0.24095151,-0.63639754,2.568962,0.05378784,-0.20010561,-0.5612906,-0.3205707,0.47482127
601390.SH,2021-03-04,5.82,0.09609432147457664,6.000331321768712,5.0816686782312885,56.17130845454989,103.49997543603192,40.95518123430128,5.548333333333333,5.4910000000000005,-0.461995,0.8987383,0.650388,-1.3885264,-0.13319138,-0.23962621,0.1158418,0.58768064,-0.7997935,0.97751945,1.1008182,-0.23581544,-0.4578921,1.2308581,1.3787458,1.222036,1.3896743,0.7264244,0.14722624,1.2303021,-0.4380595,-1.01031,-1.1857874,1.4870421,-1.2961347,-0.26039687,-0.16777572,-0.52409273,-0.19965146,-1.029948,-0.8983577,0.25298178,0.5524737,-0.7379395,2.6836302,0.3115097,-0.18416557,-1.0849372,-0.21186613,0.7571655
601390.SH,2021-03-05,5.9,0.10524483916488325,6.041540311820954,5.101459688179046,57.65281434877794,123.18562473105048,43.480855421738404,5.5520000000000005,5.494166666666667,-0.58619916,0.49725223,0.382428,-1.6802034,-0.3377431,0.055197757,0.18838744,0.42352423,-0.9753375,1.1772344,1.3673549,-0.17261392,-0.24978825,1.1889733,1.1983788,1.1442609,1.3203696,0.8893543,0.061411746,1.3686792,-0.49217445,-0.91360325,-1.1283711,1.4075884,-1.2337847,-0.39507148,-0.36858848,-0.47392747,-0.08189693,-1.1025612,-0.70463073,0.00617995,0.8790727,-0.886598,2.899336,0.20631105,-0.44830206,-1.1143979,-0.2837789,0.85052526
601390.SH,2021-03-08,5.78,0.10164202722236215,6.058413608758288,5.129586391241711,54.77953572915668,110.85594585581167,43.9930455229481,5.552666666666666,5.496333333333334,-0.6560481,0.3303488,0.4577447,-1.5289369,-0.5648756,0.30204168,0.021793252,0.45286202,-0.77112365,1.1077858,1.4878198,-0.02212185,-0.24594401,1.6583323,1.3671436,1.4068795,1.2666124,0.89438754,0.16044997,1.39872,-0.58295816,-1.183532,-1.0155517,1.3553338,-1.173163,-0.25543326,-0.36659837,-0.41082186,-0.12472548,-0.9760544,-0.8892513,-0.16686253,1.1016263,-0.76968956,3.0370886,0.48678377,-0.5656114,-1.1620135,0.12763493,1.0559428
601390.SH,2021-03-09,5.8,0.09925643920788207,6.07470128879405,5.15829871120595,55.16479086332903,84.20651019368415,32.44576094537954,5.557666666666667,5.500333333333333,-0.17800514,0.4789476,0.28480113,-1.4095947,-0.43447015,0.16876447,0.21380101,0.5508182,-0.49652222,1.0811107,1.5794307,0.02987825,-0.24885519,1.5794147,1.1550877,1.3010687,1.225812,0.92919886,0.0033320542,1.384821,-0.60671824,-1.2264109,-0.86432916,1.3927546,-0.9505078,-0.48664168,-0.74126744,-0.5084151,0.035530772,-0.84072345,-0.8534631,-0.31382272,0.9013727,-0.68686855,3.0643327,0.42948067,-0.52029496,-0.860167,0.22604318,0.8724922
