date,600000.SH,600009.SH,600016.SH,600030.SH,600031.SH,600036.SH,600104.SH,600690.SH,600887.SH,601066.SH,601138.SH,601166.SH,601288.SH,601318.SH,601328.SH,601601.SH,601888.SH,601939.SH,601988.SH,603993.SH
2021-08-03,-100,0,100,-100,100,4,1,0,0,0,100,-100,0,0,2,0,0,0,-100,100
2021-08-04,-100,0,100,-100,99,0,1,0,0,0,100,-100,0,0,2,0,0,0,-100,100
2021-08-05,-100,0,100,-100,100,0,0,0,0,0,100,-100,0,0,0,0,0,0,-100,100
2021-08-06,-100,0,100,-100,99,0,1,0,0,0,100,-100,0,0,0,0,0,0,-100,100
2021-08-09,-100,0,100,-100,97,0,0,0,0,0,100,-100,0,0,1,0,0,0,-100,100
2021-08-10,-100,0,100,-100,99,0,0,0,0,0,100,-100,0,0,4,0,0,0,-100,100
2021-08-11,-100,0,100,-100,100,1,1,0,0,0,100,-100,0,0,4,0,0,0,-100,100
2021-08-12,-100,0,100,-100,100,2,1,0,0,0,100,-100,0,0,0,0,0,0,-100,100
2021-08-13,-100,0,100,-100,100,1,2,0,0,0,100,-100,0,0,0,0,0,0,-100,100
2021-08-16,-100,0,100,-100,100,4,0,0,0,0,100,-100,0,0,4,0,0,0,-100,100
2021-08-17,-100,0,100,-100,100,5,0,0,0,0,100,-100,0,0,0,0,0,0,-100,100
2021-08-18,-100,0,100,-100,100,7,2,0,0,0,100,-100,0,0,3,0,0,0,-100,100
2021-08-19,-100,0,100,-100,100,8,1,0,0,0,100,-100,0,0,3,0,0,0,-100,100
2021-08-20,-100,0,100,-100,100,8,0,0,0,0,100,-100,0,0,1,0,0,0,-100,100
2021-08-23,-100,0,100,-100,100,6,0,0,0,0,100,-100,0,0,2,0,0,0,-100,100
2021-08-24,-100,0,100,-100,100,8,2,0,0,0,100,-100,0,0,2,0,0,0,-100,100
2021-08-25,-100,0,100,-100,100,10,0,0,0,0,100,-100,0,0,3,0,0,0,-100,100
2021-08-26,-100,0,100,-100,100,9,1,0,0,0,100,-100,0,0,1,0,0,0,-100,100
2021-08-27,-100,0,100,-100,100,8,0,0,0,0,100,-100,0,0,0,0,0,0,-100,100
2021-08-30,-100,0,100,-100,100,11,0,0,0,0,100,-100,0,0,2,0,0,0,-100,100
2021-08-31,-100,0,100,-100,100,13,1,0,0,0,100,-100,0,0,2,0,0,0,-100,100
2021-09-01,-100,0,100,-100,100,12,1,0,0,0,100,-100,0,0,0,0,0,0,-100,100
2021-09-02,-100,0,100,-100,100,13,1,0,0,0,100,-100,0,0,2,0,0,0,-100,100
2021-09-03,-100,0,100,-100,100,13,0,0,0,0,100,-100,0,0,2,0,0,0,-100,100
2021-09-06,-100,0,100,-100,100,11,0,0,0,0,100,-100,0,0,3,0,0,0,-100,100
2021-09-07,-100,0,100,-100,100,12,2,0,0,0,100,-100,0,0,0,0,0,0,-100,100
2021-09-08,-100,0,100,-100,100,13,0,0,0,0,100,-100,0,0,3,0,0,0,-100,100
2021-09-09,-100,0,100,-100,100,12,0,0,0,0,100,-100,0,0,1,0,0,0,-100,100
2021-09-10,-100,0,100,-100,100,12,1,0,0,0,100,-100,0,0,2,0,0,0,-100,100
2021-09-13,-100,0,100,-100,100,13,1,0,0,0,100,-100,0,0,4,0,0,0,-100,100
2021-09-14,-100,0,100,-100,100,13,0,0,0,0,100,-100,0,0,3,0,0,0,-100,100
2021-09-15,-100,0,100,-100,100,13,1,0,0,0,100,-100,0,0,1,0,0,0,-100,100
2021-09-16,-100,0,100,-100,100,11,2,0,0,0,100,-100,0,0,2,0,0,0,-100,100
2021-09-17,-100,0,100,-100,100,14,0,0,0,0,100,-100,0,0,2,0,0,0,-100,100
2021-09-22,-100,0,100,-100,100,14,1,0,0,0,100,-100,0,0,1,0,0,0,-100,100
2021-09-23,-100,0,100,-100,100,14,0,0,0,0,100,-100,0,0,2,0,0,0,-100,100
2021-09-24,-100,0,100,-100,100,15,0,0,0,0,100,-100,0,0,2,0,0,0,-100,100
2021-09-27,-100,0,100,-100,100,17,1,0,0,0,100,-100,0,0,0,0,0,0,-100,100
2021-09-28,-100,0,100,-100,100,17,2,0,0,0,100,-100,0,0,1,0,0,0,-100,100
2021-09-29,-100,0,100,-100,100,17,2,0,0,0,100,-100,0,0,2,0,0,0,-100,100
2021-09-30,-100,0,100,-100,100,16,2,0,0,0,100,-100,0,0,1,0,0,0,-100,100
